subject,run_number,Trialid,condition,choice_number,self_value,other_value,choice,self,other,choice_RT
1227,3,23,3,4,12,8,1,12,8,1031
1227,3,25,1,1,12,3,1,12,3,1278
1227,3,25,1,2,18,12,1,18,12,1080
1227,3,25,1,3,10,30,1,10,30,1884
1227,3,25,1,4,7,13,2,10,10,1283
1227,3,26,2,1,7,11,2,10,10,941
1227,3,26,2,2,12,22,1,12,22,806
1227,3,26,2,3,17,3,1,17,3,1411
1227,3,26,2,4,30,15,1,30,15,1090
1227,3,29,4,1,30,10,1,30,10,1685
1227,3,29,4,2,12,3,1,12,3,1069
1227,3,29,4,3,2,18,2,10,10,1089
1227,3,29,4,4,12,18,1,12,18,884
1227,3,30,1,1,8,16,2,10,10,1241
1227,3,30,1,2,12,8,1,12,8,722
1227,3,30,1,3,22,12,1,22,12,830
1227,3,30,1,4,12,22,1,12,22,1564
1227,3,32,2,2,22,12,1,22,12,758
1227,3,32,2,3,31,3,1,31,3,919
1227,3,32,2,4,10,18,1,10,18,1685
1227,3,33,3,1,15,30,1,15,30,1146
1227,3,33,3,2,31,3,1,31,3,832
1227,3,33,3,3,18,12,1,18,12,1107
1227,3,33,3,4,7,13,2,10,10,1950
1227,3,34,1,1,10,22,1,10,22,1506
1227,3,34,1,2,7,11,2,10,10,1202
1227,3,34,1,3,22,10,1,22,10,941
1227,3,34,1,4,16,8,1,16,8,1613
1227,3,35,4,1,12,22,1,12,22,1282
1227,3,35,4,2,16,8,1,16,8,1015
1227,3,35,4,3,22,10,1,22,10,709
1227,3,35,4,4,1,13,2,10,10,849
1228,1,1,3,1,11,6,1,11,6,1734
1228,1,1,3,2,20,30,2,10,10,1573
1228,1,1,3,3,4,16,2,10,10,980
1228,1,1,3,4,10,26,2,10,10,1745
1228,1,2,1,1,22,6,2,10,10,1553
1228,1,2,1,2,10,26,2,10,10,1433
1228,1,2,1,3,25,30,1,25,30,1493
1228,1,2,1,4,4,12,2,10,10,1631
1228,1,3,4,1,12,3,2,10,10,1506
1228,1,3,4,2,30,25,2,10,10,1270
1228,1,3,4,3,6,22,2,10,10,942
1228,1,3,4,4,30,10,2,10,10,1689
1228,1,5,2,1,31,3,2,10,10,1273
1228,1,5,2,2,22,10,2,10,10,1592
1228,1,5,2,3,30,25,1,30,25,1317
1228,1,5,2,4,4,12,2,10,10,1293
1228,1,8,4,1,11,6,2,10,10,1078
1228,1,8,4,2,12,18,1,12,18,1558
1228,1,8,4,3,22,10,1,22,10,1842
1228,1,8,4,4,4,28,2,10,10,1875
1228,1,9,3,1,7,11,2,10,10,2286
1228,1,9,3,2,31,3,1,31,3,1374
1228,1,9,3,3,30,20,1,30,20,1560
1228,1,9,3,4,26,14,2,10,10,1756
1228,1,11,1,1,30,10,2,10,10,1613
1228,1,11,1,2,12,8,2,10,10,1831
1228,1,11,1,3,7,11,1,7,11,1303
1228,1,11,1,4,14,26,2,10,10,1571
1228,1,13,2,1,10,30,2,10,10,1490
1228,1,13,2,2,25,30,1,25,30,1504
1228,1,13,2,3,6,22,2,10,10,1622
1228,1,13,2,4,11,8,2,10,10,1594
1228,1,14,4,1,20,30,2,10,10,1523
1228,1,14,4,2,8,16,2,10,10,2389
1228,1,14,4,3,14,26,2,10,10,1866
1228,1,14,4,4,31,3,2,10,10,1862
1228,1,15,1,1,22,6,2,10,10,1280
1228,1,15,1,2,6,22,2,10,10,2188
1228,1,15,1,3,26,10,2,10,10,1611
1228,1,15,1,4,30,20,2,10,10,1433
1228,1,16,3,1,11,8,2,10,10,1541
1228,1,16,3,2,26,10,2,10,10,1544
1228,1,16,3,3,30,29,2,10,10,1981
1228,1,16,3,4,8,16,2,10,10,1358
1228,1,18,2,1,14,6,2,10,10,1626
1228,1,18,2,2,20,30,2,10,10,1241
1228,1,18,2,3,2,18,2,10,10,1245
1228,1,18,2,4,12,22,1,12,22,1404
1228,1,19,4,1,4,12,2,10,10,1162
1228,1,19,4,2,30,29,1,30,29,2213
1228,1,19,4,3,14,6,1,14,6,2351
1228,1,19,4,4,25,30,1,25,30,2925
1228,1,21,1,1,4,16,2,10,10,1332
1228,1,21,1,2,12,3,2,10,10,1566
1228,1,21,1,3,10,22,2,10,10,2291
1228,1,21,1,4,20,30,1,20,30,2401
1228,1,22,2,1,4,16,2,10,10,1697
1228,1,22,2,2,10,22,2,10,10,1912
1228,1,22,2,3,11,6,2,10,10,1526
1228,1,22,2,4,26,10,2,10,10,1601
1228,1,23,3,1,4,16,2,10,10,1557
1228,1,23,3,2,12,3,2,10,10,2133
1228,1,23,3,3,10,22,2,10,10,1815
1228,1,23,3,4,30,15,2,10,10,1915
1228,1,26,3,1,12,22,2,10,10,1378
1228,1,26,3,2,14,6,1,14,6,1362
1228,1,26,3,3,22,12,1,22,12,1924
1228,1,26,3,4,4,12,2,10,10,1368
1228,1,27,1,1,2,2,2,10,10,1344
1228,1,27,1,2,26,14,2,10,10,1462
1228,1,27,1,3,4,16,1,4,16,1380
1228,1,27,1,4,16,8,2,10,10,1497
1228,1,28,2,1,14,6,2,10,10,1684
1228,1,28,2,2,6,22,2,10,10,2040
1228,1,28,2,3,18,12,2,10,10,1328
1228,1,28,2,4,2,2,2,10,10,1096
1228,1,29,4,1,26,14,2,10,10,2126
1228,1,29,4,2,15,30,2,10,10,1468
1228,1,29,4,3,7,11,2,10,10,1418
1228,1,29,4,4,14,6,1,14,6,1543
1228,1,32,3,1,17,3,2,10,10,1961
1228,1,32,3,2,6,22,2,10,10,1638
1228,1,32,3,3,10,18,2,10,10,1566
1228,1,32,3,4,18,10,2,10,10,1558
1228,1,33,1,1,18,18,1,18,18,1764
1228,1,33,1,2,31,3,2,10,10,1724
1228,1,33,1,3,2,18,2,10,10,2142
1228,1,33,1,4,10,18,1,10,18,1436
1228,1,35,4,1,11,8,1,11,8,1596
1228,1,35,4,2,10,18,2,10,10,1495
1228,1,35,4,3,18,12,2,10,10,2214
1228,1,35,4,4,2,18,2,10,10,1331
1228,1,36,2,1,30,10,2,10,10,1139
1228,1,36,2,2,12,18,1,12,18,1818
1228,1,36,2,3,17,3,2,10,10,1426
1228,1,36,2,4,7,11,1,7,11,1620
1228,2,2,3,1,4,12,2,10,10,1101
1228,2,2,3,2,18,12,1,18,12,1597
1228,2,2,3,3,30,25,1,30,25,1832
1228,2,2,3,4,22,6,2,10,10,1753
1228,2,3,1,1,30,29,1,30,29,1522
1228,2,3,1,2,18,10,2,10,10,1635
1228,2,3,1,3,4,12,1,4,12,2208
1228,2,3,1,4,14,6,2,10,10,1470
1228,2,4,4,1,4,16,2,10,10,1533
1228,2,4,4,2,22,6,2,10,10,1913
1228,2,4,4,3,10,22,2,10,10,1182
1228,2,4,4,4,30,15,1,30,15,1554
1228,2,6,2,1,14,26,1,14,26,1656
1228,2,6,2,2,4,12,2,10,10,1666
1228,2,6,2,3,12,8,2,10,10,1514
1228,2,6,2,4,18,18,1,18,18,1988
1228,2,7,3,1,6,22,2,10,10,1358
1228,2,7,3,2,15,30,2,10,10,1635
1228,2,7,3,3,16,8,2,10,10,2336
1228,2,7,3,4,2,2,2,10,10,1014
1228,2,9,1,1,29,30,1,29,30,1459
1228,2,9,1,2,10,30,1,10,30,2109
1228,2,9,1,3,1,13,2,10,10,1628
1228,2,9,1,4,14,6,2,10,10,1763
1228,2,10,2,1,30,15,2,10,10,1918
1228,2,10,2,2,30,29,2,10,10,1944
1228,2,10,2,3,22,6,2,10,10,2313
1228,2,10,2,4,1,13,2,10,10,1740
1228,2,11,4,1,4,12,2,10,10,1463
1228,2,11,4,2,30,20,1,30,20,1568
1228,2,11,4,3,12,8,1,12,8,1341
1228,2,11,4,4,18,10,1,18,10,1487
1228,2,13,3,1,29,30,1,29,30,1982
1228,2,13,3,2,14,26,2,10,10,1836
1228,2,13,3,3,2,18,2,10,10,1427
1228,2,13,3,4,14,6,1,14,6,1737
1228,2,15,1,1,12,18,1,12,18,1348
1228,2,15,1,2,22,12,2,10,10,1871
1228,2,15,1,3,11,6,2,10,10,2029
1228,2,15,1,4,6,22,2,10,10,2262
1228,2,17,4,1,4,16,2,10,10,1526
1228,2,17,4,2,29,30,2,10,10,1926
1228,2,17,4,3,11,6,1,11,6,1479
1228,2,17,4,4,10,26,2,10,10,1480
1228,2,18,2,1,15,30,2,10,10,1666
1228,2,18,2,2,16,8,1,16,8,1490
1228,2,18,2,3,8,16,1,8,16,1214
1228,2,18,2,4,22,12,1,22,12,2124
1228,2,19,3,1,12,8,1,12,8,1594
1228,2,19,3,2,1,13,2,10,10,1520
1228,2,19,3,3,22,10,2,10,10,1901
1228,2,19,3,4,10,30,2,10,10,1355
1228,2,20,1,1,12,22,1,12,22,1533
1228,2,20,1,2,11,8,2,10,10,1724
1228,2,20,1,3,22,10,2,10,10,1341
1228,2,20,1,4,7,13,1,7,13,1637
1228,2,22,4,1,16,8,1,16,8,1666
1228,2,22,4,2,22,12,1,22,12,1483
1228,2,22,4,3,18,18,1,18,18,1354
1228,2,22,4,4,1,13,2,10,10,1394
1228,2,24,2,1,30,20,1,30,20,1482
1228,2,24,2,2,4,28,2,10,10,1249
1228,2,24,2,3,22,6,2,10,10,1416
1228,2,24,2,4,29,30,1,29,30,1486
1228,2,25,3,1,22,6,2,10,10,1700
1228,2,25,3,2,4,28,2,10,10,965
1228,2,25,3,3,12,18,2,10,10,1776
1228,2,25,3,4,30,10,1,30,10,1592
1228,2,26,1,1,15,30,1,15,30,1245
1228,2,26,1,2,17,3,2,10,10,1445
1228,2,26,1,3,4,28,2,10,10,1815
1228,2,26,1,4,18,12,2,10,10,1913
1228,2,29,2,1,4,16,2,10,10,1263
1228,2,29,2,2,12,3,2,10,10,1332
1228,2,29,2,3,10,26,1,10,26,2095
1228,2,29,2,4,26,14,2,10,10,1318
1228,2,30,4,1,6,22,2,10,10,1445
1228,2,30,4,2,26,10,1,26,10,1895
1228,2,30,4,3,22,6,2,10,10,1772
1228,2,30,4,4,10,30,1,10,30,2272
1228,2,31,1,1,30,15,2,10,10,1283
1228,2,31,1,2,8,16,1,8,16,1590
1228,2,31,1,3,11,6,2,10,10,1865
1228,2,31,1,4,30,25,2,10,10,2492
1228,2,32,3,1,18,18,1,18,18,1149
1228,2,32,3,2,7,13,2,10,10,1794
1228,2,32,3,3,25,30,1,25,30,1868
1228,2,32,3,4,11,6,1,11,6,1740
1228,2,33,4,1,2,2,2,10,10,1086
1228,2,33,4,2,17,3,2,10,10,1583
1228,2,33,4,3,12,22,2,10,10,1816
1228,2,33,4,4,7,13,2,10,10,1756
1228,2,34,2,1,7,13,2,10,10,1209
1228,2,34,2,2,10,18,1,10,18,1789
1228,2,34,2,3,18,10,2,10,10,1574
1228,2,34,2,4,11,6,2,10,10,1953
1228,3,1,1,1,17,3,2,10,10,1210
1228,3,1,1,2,8,16,1,8,16,1048
1228,3,1,1,3,10,18,1,10,18,1152
1228,3,1,1,4,18,10,2,10,10,1110
1228,3,3,3,1,4,28,2,10,10,1134
1228,3,3,3,2,12,3,2,10,10,1667
1228,3,3,3,3,18,10,1,18,10,1240
1228,3,3,3,4,15,30,2,10,10,1668
1228,3,5,4,1,30,10,1,30,10,1351
1228,3,5,4,2,10,22,1,10,22,2436
1228,3,5,4,3,4,28,2,10,10,1075
1228,3,5,4,4,12,3,2,10,10,1200
1228,3,6,2,1,30,15,2,10,10,1567
1228,3,6,2,2,1,13,2,10,10,1174
1228,3,6,2,3,31,3,2,10,10,1274
1228,3,6,2,4,10,18,1,10,18,1266
1228,3,8,1,1,10,22,1,10,22,1489
1228,3,8,1,2,11,8,2,10,10,1788
1228,3,8,1,3,18,12,1,18,12,1749
1228,3,8,1,4,7,13,1,7,13,2009
1228,3,9,4,1,18,10,1,18,10,1457
1228,3,9,4,2,10,18,2,10,10,2068
1228,3,9,4,3,2,18,2,10,10,1260
1228,3,9,4,4,17,3,2,10,10,1338
1228,3,11,3,1,10,22,1,10,22,1369
1228,3,11,3,2,8,16,2,10,10,1601
1228,3,11,3,3,30,10,1,30,10,2206
1228,3,11,3,4,12,8,1,12,8,1705
1228,3,12,2,1,11,8,1,11,8,1885
1228,3,12,2,2,2,18,2,10,10,1397
1228,3,12,2,3,30,10,1,30,10,1398
1228,3,12,2,4,15,30,1,15,30,2056
1228,3,14,1,1,10,30,2,10,10,1443
1228,3,14,1,2,12,8,2,10,10,1490
1228,3,14,1,3,22,12,1,22,12,2032
1228,3,14,1,4,4,28,2,10,10,1886
1228,3,16,3,1,11,8,1,11,8,1295
1228,3,16,3,2,7,13,2,10,10,1209
1228,3,16,3,3,22,10,1,22,10,1231
1228,3,16,3,4,10,30,2,10,10,1338
1228,3,17,4,1,11,8,1,11,8,1464
1228,3,17,4,2,22,12,1,22,12,1317
1228,3,17,4,3,8,16,2,10,10,1424
1228,3,17,4,4,10,30,2,10,10,1596
1228,3,18,2,1,18,10,2,10,10,1402
1228,3,18,2,2,12,18,1,12,18,1579
1228,3,18,2,3,17,3,2,10,10,1854
1228,3,18,2,4,4,28,2,10,10,2017
1228,3,20,3,1,12,18,2,10,10,1285
1228,3,20,3,2,2,18,2,10,10,1531
1228,3,20,3,3,18,12,1,18,12,1527
1228,3,20,3,4,16,8,1,16,8,1644
1228,3,21,1,1,31,3,2,10,10,1451
1228,3,21,1,2,7,11,1,7,11,1058
1228,3,21,1,3,30,15,1,30,15,2151
1228,3,21,1,4,15,30,1,15,30,1535
1228,3,22,2,1,12,3,2,10,10,1284
1228,3,22,2,2,18,12,1,18,12,1130
1228,3,22,2,3,10,30,1,10,30,1739
1228,3,22,2,4,7,13,1,7,13,1534
1228,3,24,4,1,12,18,1,12,18,1269
1228,3,24,4,2,16,8,1,16,8,1387
1228,3,24,4,3,30,15,1,30,15,1144
1228,3,24,4,4,1,13,2,10,10,1189
1228,3,26,3,1,7,11,2,10,10,1507
1228,3,26,3,2,12,22,2,10,10,1417
1228,3,26,3,3,17,3,2,10,10,1603
1228,3,26,3,4,30,15,1,30,15,1539
1228,3,27,2,1,8,16,2,10,10,1516
1228,3,27,2,2,12,8,2,10,10,1810
1228,3,27,2,3,22,12,1,22,12,1690
1228,3,27,2,4,12,22,1,12,22,2529
1228,3,28,4,1,22,10,2,10,10,1374
1228,3,28,4,2,12,22,1,12,22,1335
1228,3,28,4,3,7,11,2,10,10,1166
1228,3,28,4,4,12,8,1,12,8,1436
1228,3,29,1,1,30,10,2,10,10,890
1228,3,29,1,2,12,3,2,10,10,1474
1228,3,29,1,3,2,18,1,2,18,1336
1228,3,29,1,4,12,18,1,12,18,1570
1228,3,32,3,1,1,13,2,10,10,1167
1228,3,32,3,2,22,12,1,22,12,1502
1228,3,32,3,3,31,3,2,10,10,1238
1228,3,32,3,4,10,18,2,10,10,1328
1228,3,33,4,1,15,30,1,15,30,1154
1228,3,33,4,2,31,3,2,10,10,1118
1228,3,33,4,3,18,12,1,18,12,1237
1228,3,33,4,4,7,13,2,10,10,1301
1228,3,34,2,1,10,22,2,10,10,1476
1228,3,34,2,2,7,11,1,7,11,1541
1228,3,34,2,3,22,10,2,10,10,1612
1228,3,34,2,4,16,8,2,10,10,1729
1228,3,35,1,1,12,22,1,12,22,1636
1228,3,35,1,2,16,8,2,10,10,1200
1228,3,35,1,3,22,10,2,10,10,1033
1228,3,35,1,4,1,13,2,10,10,1192
1231,1,1,3,1,12,3,1,12,3,1756
1231,1,1,3,2,30,25,1,30,25,1381
1231,1,1,3,3,6,22,2,10,10,1060
1231,1,1,3,4,30,10,1,30,10,1217
1231,1,2,1,1,31,3,2,10,10,1215
1231,1,2,1,2,22,10,2,10,10,1176
1231,1,2,1,3,30,25,1,30,25,1580
1231,1,2,1,4,4,12,2,10,10,1414
1231,1,3,4,1,22,6,2,10,10,1200
1231,1,3,4,2,10,26,2,10,10,1060
1231,1,3,4,3,25,30,1,25,30,940
1231,1,3,4,4,4,12,2,10,10,1184
1231,1,5,2,1,11,6,1,11,6,991
1231,1,5,2,2,20,30,2,10,10,1142
1231,1,5,2,3,4,16,2,10,10,1506
1231,1,5,2,4,10,26,2,10,10,1146
1231,1,8,4,1,30,10,1,30,10,1339
1231,1,8,4,2,12,8,1,12,8,1484
1231,1,8,4,3,7,11,2,10,10,1431
1231,1,8,4,4,14,26,2,10,10,1655
1231,1,9,3,1,11,6,1,11,6,1187
1231,1,9,3,2,12,18,2,10,10,1506
1231,1,9,3,3,22,10,1,22,10,1116
1231,1,9,3,4,4,28,1,4,28,1462
1231,1,11,1,1,10,30,1,10,30,863
1231,1,11,1,2,25,30,1,25,30,1122
1231,1,11,1,3,6,22,1,6,22,1346
1231,1,11,1,4,11,8,2,10,10,1366
1231,1,13,2,1,7,11,2,10,10,1356
1231,1,13,2,2,31,3,2,10,10,1299
1231,1,13,2,3,30,20,1,30,20,1336
1231,1,13,2,4,26,14,1,26,14,1165
1231,1,14,4,1,22,6,1,22,6,1275
1231,1,14,4,2,6,22,2,10,10,1183
1231,1,14,4,3,26,10,1,26,10,1043
1231,1,14,4,4,30,20,1,30,20,1248
1231,1,15,1,1,14,6,2,10,10,1912
1231,1,15,1,2,20,30,1,20,30,2053
1231,1,15,1,3,2,18,2,10,10,1517
1231,1,15,1,4,12,22,2,10,10,1162
1231,1,16,3,1,20,30,1,20,30,1157
1231,1,16,3,2,8,16,1,8,16,1521
1231,1,16,3,3,14,26,1,14,26,1230
1231,1,16,3,4,31,3,1,31,3,1183
1231,1,18,2,1,11,8,1,11,8,1091
1231,1,18,2,2,26,10,1,26,10,1041
1231,1,18,2,3,30,29,1,30,29,1901
1231,1,18,2,4,8,16,2,10,10,1539
1231,1,19,4,1,4,16,2,10,10,915
1231,1,19,4,2,12,3,1,12,3,1156
1231,1,19,4,3,10,22,2,10,10,1487
1231,1,19,4,4,20,30,2,10,10,1247
1231,1,21,1,1,4,16,1,4,16,836
1231,1,21,1,2,10,22,1,10,22,1272
1231,1,21,1,3,11,6,2,10,10,1789
1231,1,21,1,4,26,10,1,26,10,1628
1231,1,22,2,1,4,16,1,4,16,1291
1231,1,22,2,2,12,3,1,12,3,1139
1231,1,22,2,3,10,22,2,10,10,1641
1231,1,22,2,4,30,15,1,30,15,1476
1231,1,23,3,1,4,12,2,10,10,1216
1231,1,23,3,2,30,29,1,30,29,1232
1231,1,23,3,3,14,6,1,14,6,994
1231,1,23,3,4,25,30,1,25,30,1735
1231,1,26,3,1,26,14,1,26,14,846
1231,1,26,3,2,15,30,2,10,10,1173
1231,1,26,3,3,7,11,2,10,10,1279
1231,1,26,3,4,14,6,1,14,6,1178
1231,1,27,1,1,14,6,1,14,6,868
1231,1,27,1,2,6,22,2,10,10,832
1231,1,27,1,3,18,12,2,10,10,1453
1231,1,27,1,4,2,2,2,10,10,955
1231,1,28,2,1,12,22,2,10,10,1198
1231,1,28,2,2,14,6,1,14,6,1426
1231,1,28,2,3,22,12,1,22,12,1089
1231,1,28,2,4,4,12,2,10,10,899
1231,1,29,4,1,2,2,2,10,10,896
1231,1,29,4,2,26,14,1,26,14,1462
1231,1,29,4,3,4,16,2,10,10,908
1231,1,29,4,4,16,8,2,10,10,1138
1231,1,32,3,1,11,8,1,11,8,1341
1231,1,32,3,2,10,18,1,10,18,1194
1231,1,32,3,3,18,12,2,10,10,1465
1231,1,32,3,4,2,18,2,10,10,1418
1231,1,33,1,1,30,10,2,10,10,1016
1231,1,33,1,2,12,18,1,12,18,768
1231,1,33,1,3,17,3,1,17,3,1320
1231,1,33,1,4,7,11,1,7,11,1102
1231,1,35,4,1,18,18,1,18,18,840
1231,1,35,4,2,31,3,1,31,3,939
1231,1,35,4,3,2,18,1,2,18,1738
1231,1,35,4,4,10,18,1,10,18,1631
1231,1,36,2,1,17,3,2,10,10,1111
1231,1,36,2,2,6,22,1,6,22,1478
1231,1,36,2,3,10,18,1,10,18,1062
1231,1,36,2,4,18,10,1,18,10,840
1231,2,2,3,1,4,16,2,10,10,803
1231,2,2,3,2,22,6,1,22,6,909
1231,2,2,3,3,10,22,1,10,22,1145
1231,2,2,3,4,30,15,1,30,15,826
1231,2,3,1,1,14,26,1,14,26,1004
1231,2,3,1,2,4,12,1,4,12,1677
1231,2,3,1,3,12,8,1,12,8,746
1231,2,3,1,4,18,18,1,18,18,952
1231,2,4,4,1,30,29,2,10,10,895
1231,2,4,4,2,18,10,1,18,10,971
1231,2,4,4,3,4,12,2,10,10,1033
1231,2,4,4,4,14,6,1,14,6,1092
1231,2,6,2,1,4,12,1,4,12,1267
1231,2,6,2,2,18,12,1,18,12,755
1231,2,6,2,3,30,25,1,30,25,1324
1231,2,6,2,4,22,6,1,22,6,854
1231,2,7,3,1,4,12,2,10,10,1281
1231,2,7,3,2,30,20,1,30,20,748
1231,2,7,3,3,12,8,1,12,8,937
1231,2,7,3,4,18,10,1,18,10,1103
1231,2,9,1,1,30,15,1,30,15,741
1231,2,9,1,2,30,29,1,30,29,1103
1231,2,9,1,3,22,6,2,10,10,1542
1231,2,9,1,4,1,13,2,10,10,1542
1231,2,10,2,1,6,22,1,6,22,1112
1231,2,10,2,2,15,30,2,10,10,1418
1231,2,10,2,3,16,8,1,16,8,1764
1231,2,10,2,4,2,2,2,10,10,1207
1231,2,11,4,1,29,30,1,29,30,881
1231,2,11,4,2,10,30,2,10,10,1123
1231,2,11,4,3,1,13,2,10,10,1393
1231,2,11,4,4,14,6,1,14,6,1819
1231,2,13,3,1,4,16,1,4,16,1402
1231,2,13,3,2,29,30,1,29,30,1288
1231,2,13,3,3,11,6,1,11,6,1311
1231,2,13,3,4,10,26,1,10,26,892
1231,2,15,1,1,15,30,1,15,30,881
1231,2,15,1,2,16,8,1,16,8,1035
1231,2,15,1,3,8,16,2,10,10,1280
1231,2,15,1,4,22,12,1,22,12,930
1231,2,17,4,1,12,18,2,10,10,945
1231,2,17,4,2,22,12,1,22,12,704
1231,2,17,4,3,11,6,1,11,6,771
1231,2,17,4,4,6,22,1,6,22,853
1231,2,18,2,1,29,30,1,29,30,653
1231,2,18,2,2,14,26,1,14,26,695
1231,2,18,2,3,2,18,2,10,10,971
1231,2,18,2,4,14,6,1,14,6,929
1231,2,19,3,1,16,8,1,16,8,742
1231,2,19,3,2,22,12,1,22,12,821
1231,2,19,3,3,18,18,1,18,18,1075
1231,2,19,3,4,1,13,2,10,10,825
1231,2,20,1,1,30,20,1,30,20,1011
1231,2,20,1,2,4,28,1,4,28,770
1231,2,20,1,3,22,6,1,22,6,1436
1231,2,20,1,4,29,30,1,29,30,1187
1231,2,22,4,1,12,22,1,12,22,1440
1231,2,22,4,2,11,8,1,11,8,1457
1231,2,22,4,3,22,10,1,22,10,1272
1231,2,22,4,4,7,13,2,10,10,1153
1231,2,24,2,1,12,8,2,10,10,1087
1231,2,24,2,2,1,13,2,10,10,752
1231,2,24,2,3,22,10,1,22,10,936
1231,2,24,2,4,10,30,2,10,10,1647
1231,2,25,3,1,6,22,2,10,10,875
1231,2,25,3,2,26,10,1,26,10,702
1231,2,25,3,3,22,6,1,22,6,817
1231,2,25,3,4,10,30,1,10,30,720
1231,2,26,1,1,4,16,2,10,10,1046
1231,2,26,1,2,12,3,2,10,10,1358
1231,2,26,1,3,10,26,1,10,26,1160
1231,2,26,1,4,26,14,1,26,14,1169
1231,2,29,2,1,22,6,1,22,6,1009
1231,2,29,2,2,4,28,2,10,10,1848
1231,2,29,2,3,12,18,1,12,18,907
1231,2,29,2,4,30,10,1,30,10,2251
1231,2,30,4,1,15,30,1,15,30,1161
1231,2,30,4,2,17,3,1,17,3,1331
1231,2,30,4,3,4,28,2,10,10,1240
1231,2,30,4,4,18,12,1,18,12,1204
1231,2,31,1,1,7,13,2,10,10,1269
1231,2,31,1,2,10,18,1,10,18,779
1231,2,31,1,3,18,10,2,10,10,1325
1231,2,31,1,4,11,6,2,10,10,1177
1231,2,32,3,1,2,2,2,10,10,866
1231,2,32,3,2,17,3,1,17,3,967
1231,2,32,3,3,12,22,2,10,10,1241
1231,2,32,3,4,7,13,2,10,10,961
1231,2,33,4,1,30,15,2,10,10,1027
1231,2,33,4,2,8,16,2,10,10,700
1231,2,33,4,3,11,6,2,10,10,653
1231,2,33,4,4,30,25,1,30,25,1065
1231,2,34,2,1,18,18,1,18,18,1045
1231,2,34,2,2,7,13,2,10,10,1203
1231,2,34,2,3,25,30,2,10,10,772
1231,2,34,2,4,11,6,1,11,6,983
1231,3,1,1,1,30,15,2,10,10,1272
1231,3,1,1,2,1,13,2,10,10,877
1231,3,1,1,3,31,3,1,31,3,800
1231,3,1,1,4,10,18,2,10,10,789
1231,3,3,3,1,30,10,1,30,10,1133
1231,3,3,3,2,10,22,2,10,10,1034
1231,3,3,3,3,4,28,2,10,10,1464
1231,3,3,3,4,12,3,1,12,3,1339
1231,3,5,4,1,17,3,1,17,3,815
1231,3,5,4,2,8,16,2,10,10,1507
1231,3,5,4,3,10,18,2,10,10,1106
1231,3,5,4,4,18,10,2,10,10,1246
1231,3,6,2,1,4,28,1,4,28,710
1231,3,6,2,2,12,3,1,12,3,1246
1231,3,6,2,3,18,10,1,18,10,1192
1231,3,6,2,4,15,30,1,15,30,657
1231,3,8,1,1,11,8,1,11,8,1641
1231,3,8,1,2,2,18,2,10,10,989
1231,3,8,1,3,30,10,1,30,10,1093
1231,3,8,1,4,15,30,1,15,30,1082
1231,3,9,4,1,10,22,1,10,22,697
1231,3,9,4,2,11,8,1,11,8,756
1231,3,9,4,3,18,12,1,18,12,924
1231,3,9,4,4,7,13,1,7,13,986
1231,3,11,3,1,18,10,1,18,10,962
1231,3,11,3,2,10,18,2,10,10,698
1231,3,11,3,3,2,18,1,2,18,823
1231,3,11,3,4,17,3,1,17,3,650
1231,3,12,2,1,10,22,1,10,22,933
1231,3,12,2,2,8,16,2,10,10,829
1231,3,12,2,3,30,10,1,30,10,1487
1231,3,12,2,4,12,8,1,12,8,1177
1231,3,14,1,1,18,10,2,10,10,1477
1231,3,14,1,2,12,18,1,12,18,875
1231,3,14,1,3,17,3,1,17,3,817
1231,3,14,1,4,4,28,1,4,28,1168
1231,3,16,3,1,11,8,1,11,8,1167
1231,3,16,3,2,22,12,1,22,12,961
1231,3,16,3,3,8,16,1,8,16,1151
1231,3,16,3,4,10,30,1,10,30,1994
1231,3,17,4,1,10,30,1,10,30,831
1231,3,17,4,2,12,8,1,12,8,1309
1231,3,17,4,3,22,12,1,22,12,1073
1231,3,17,4,4,4,28,1,4,28,1957
1231,3,18,2,1,11,8,1,11,8,1179
1231,3,18,2,2,7,13,2,10,10,988
1231,3,18,2,3,22,10,1,22,10,912
1231,3,18,2,4,10,30,1,10,30,899
1231,3,20,3,1,12,18,1,12,18,1367
1231,3,20,3,2,16,8,2,10,10,973
1231,3,20,3,3,30,15,1,30,15,1106
1231,3,20,3,4,1,13,2,10,10,662
1231,3,21,1,1,12,3,1,12,3,933
1231,3,21,1,2,18,12,1,18,12,1149
1231,3,21,1,3,10,30,2,10,10,960
1231,3,21,1,4,7,13,1,7,13,705
1231,3,22,2,1,12,18,1,12,18,807
1231,3,22,2,2,2,18,1,2,18,661
1231,3,22,2,3,18,12,1,18,12,822
1231,3,22,2,4,16,8,2,10,10,706
1231,3,24,4,1,31,3,1,31,3,746
1231,3,24,4,2,7,11,1,7,11,655
1231,3,24,4,3,30,15,1,30,15,684
1231,3,24,4,4,15,30,1,15,30,729
1231,3,26,3,1,22,10,1,22,10,662
1231,3,26,3,2,12,22,1,12,22,693
1231,3,26,3,3,7,11,2,10,10,959
1231,3,26,3,4,12,8,1,12,8,648
1231,3,27,2,1,7,11,1,7,11,639
1231,3,27,2,2,12,22,1,12,22,909
1231,3,27,2,3,17,3,2,10,10,557
1231,3,27,2,4,30,15,1,30,15,652
1231,3,28,4,1,30,10,2,10,10,474
1231,3,28,4,2,12,3,1,12,3,819
